virt_pos_x,virt_pos_y,virt_pos_z,phys_pos_x,phys_pos_y,phys_pos_z,virt_heading_x,virt_heading_y,virt_heading_z,phys_heading_x,phys_heading_y,phys_heading_z,cyclopean_gaze_pos_x,cyclopean_gaze_pos_y,cyclopean_gaze_pos_z,cyclopean_gaze_dir_x,cyclopean_gaze_dir_y,cyclopean_gaze_dir_z,left_gaze_dir_x,left_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_x,right_gaze_dir_y,right_gaze_dir_z,cyclopean_gaze_angular_velocity,weighted_gaze_angular_velocity,left_eye_closed,right_eye_closed,gaze_state,timestamp,frame_number,unity_delta_time
-0.0087236080,1.1113190000,0.1035160000,-0.0087236080,1.1113190000,0.1035160000,0.0015000310,-0.2575730000,0.9662577000,0.0015000310,-0.2575730000,0.9662577000,-2.3517440000,1.1354640000,4.5188870000,-0.4687366000,0.0048315790,0.8833247000,-0.4476627000,0.0036025010,0.8941953000,-0.4895462000,0.0060579040,0.8719563000,0.0000000000,5.840752,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.72,375,0.0126257
-0.0087529010,1.1113070000,0.1035239000,-0.0087529010,1.1113070000,0.1035239000,0.0015751230,-0.2577761000,0.9662034000,0.0015751230,-0.2577761000,0.9662034000,-2.3519740000,1.1363850000,4.5187680000,-0.4687823000,0.0050145690,0.8832995000,-0.4477077000,0.0038134840,0.8941718000,-0.4895926000,0.0062128530,0.8719292000,0.0000000000,5.840752,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.73,376,0.0142642
-0.0087529010,1.1113070000,0.1035239000,-0.0087529010,1.1113070000,0.1035239000,0.0015751230,-0.2577761000,0.9662034000,0.0015751230,-0.2577761000,0.9662034000,-2.3765590000,1.1380910000,4.5056570000,-0.4736939000,0.0053583850,0.8806733000,-0.4527457000,0.0041731450,0.8916299000,-0.4943767000,0.0065406670,0.8692232000,22.3623500000,6.959395,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.74,377,0.0136155
-0.0088114060,1.1112750000,0.1035474000,-0.0088114060,1.1112750000,0.1035474000,0.0019722110,-0.2579562000,0.9661546000,0.0019722110,-0.2579562000,0.9661546000,-2.3765590000,1.1380910000,4.5056570000,-0.4736939000,0.0053583850,0.8806733000,-0.4527457000,0.0041731450,0.8916299000,-0.4943767000,0.0065406670,0.8692232000,0.0000000000,6.959395,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.76,378,0.0147083
-0.0087831770,1.1112870000,0.1035626000,-0.0087831770,1.1112870000,0.1035626000,0.0019641680,-0.2575382000,0.9662662000,0.0019641680,-0.2575382000,0.9662662000,-2.4055290000,1.1419750000,4.4899930000,-0.4794768000,0.0061417490,0.8775331000,-0.4586851000,0.0049562490,0.8885850000,-0.5000020000,0.0073238350,0.8659933000,25.7661200000,8.778635,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.77,379,0.0181518
-0.0087831770,1.1112870000,0.1035626000,-0.0087831770,1.1112870000,0.1035626000,0.0019641680,-0.2575382000,0.9662662000,0.0019641680,-0.2575382000,0.9662662000,-2.4047370000,1.1424730000,4.4904230000,-0.4793239000,0.0062388830,0.8776160000,-0.4585305000,0.0050499070,0.8886643000,-0.4998508000,0.0074243840,0.8660797000,0.0000000000,8.778635,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.79,380,0.0090907
-0.0087588020,1.1113290000,0.1036027000,-0.0087588020,1.1113290000,0.1036027000,0.0017841090,-0.2568194000,0.9664578000,0.0017841090,-0.2568194000,0.9664578000,-2.4047370000,1.1424730000,4.4904230000,-0.4793239000,0.0062388830,0.8776160000,-0.4585305000,0.0050499070,0.8886643000,-0.4998508000,0.0074243840,0.8660797000,0.0000000000,8.778635,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.80,381,0.0153153
-0.0087782890,1.1113560000,0.1035961000,-0.0087782890,1.1113560000,0.1035961000,0.0015859660,-0.2567288000,0.9664822000,0.0015859660,-0.2567288000,0.9664822000,-2.3774490000,1.1207820000,4.5053320000,-0.4738707000,0.0018909980,0.8805924000,-0.4529305000,0.0006664546,0.8915456000,-0.4945456000,0.0031144960,0.8691461000,28.3286400000,9.109089,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.82,382,0.0151722
-0.0087782890,1.1113560000,0.1035961000,-0.0087782890,1.1113560000,0.1035961000,0.0015859660,-0.2567288000,0.9664822000,0.0015859660,-0.2567288000,0.9664822000,-2.3791470000,1.1218410000,4.5044190000,-0.4742065000,0.0020975260,0.8804111000,-0.4532699000,0.0008871443,0.8913729000,-0.4948775000,0.0033067130,0.8689565000,1.8439290000,9.293482,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.83,383,0.0126411
-0.0087918350,1.1113560000,0.1035718000,-0.0087918350,1.1113560000,0.1035718000,0.0011769120,-0.2564605000,0.9665540000,0.0011769120,-0.2564605000,0.9665540000,-2.3791470000,1.1218410000,4.5044190000,-0.4742065000,0.0020975260,0.8804111000,-0.4532699000,0.0008871443,0.8913729000,-0.4948775000,0.0033067130,0.8689565000,0.0000000000,7.830104,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.84,384,0.0130632
-0.0087847370,1.1113560000,0.1035483000,-0.0087847370,1.1113560000,0.1035483000,0.0010509580,-0.2565022000,0.9665431000,0.0010509580,-0.2565022000,0.9665431000,-2.4047960000,1.1272630000,4.4904840000,-0.4793342000,0.0031822950,0.8776267000,-0.4585254000,0.0019831290,0.8886791000,-0.4998762000,0.0043797270,0.8660858000,26.0099600000,10.4311,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.86,385,0.0143662
-0.0087821510,1.1113640000,0.1035323000,-0.0087821510,1.1113640000,0.1035323000,0.0010413970,-0.2564552000,0.9665555000,0.0010413970,-0.2564552000,0.9665555000,-2.3949200000,1.1233480000,4.4958440000,-0.4773603000,0.0023991130,0.8787044000,-0.4564987000,0.0011868330,0.8897233000,-0.4979556000,0.0036100560,0.8671950000,9.4402790000,11.37513,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.87,386,0.0140668
-0.0087821510,1.1113640000,0.1035323000,-0.0087821510,1.1113640000,0.1035323000,0.0010413970,-0.2564552000,0.9665555000,0.0010413970,-0.2564552000,0.9665555000,-2.3952670000,1.1236180000,4.4956370000,-0.4774303000,0.0024516030,0.8786662000,-0.4565697000,0.0012349110,0.8896868000,-0.4980243000,0.0036669150,0.8671553000,0.0000000000,9.138893,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.88,387,0.014509
-0.0087722280,1.1113920000,0.1034922000,-0.0087722280,1.1113920000,0.1034922000,0.0012150820,-0.2564949000,0.9665448000,0.0012150820,-0.2564949000,0.9665448000,-2.3952670000,1.1236180000,4.4956370000,-0.4774303000,0.0024516030,0.8786662000,-0.4565697000,0.0012349110,0.8896868000,-0.4980243000,0.0036669150,0.8671553000,0.0000000000,9.138893,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.90,388,0.0121439
-0.0087715840,1.1114000000,0.1034814000,-0.0087715840,1.1114000000,0.1034814000,0.0015210860,-0.2564228000,0.9665635000,0.0015210860,-0.2564228000,0.9665635000,-2.4020000000,1.1244530000,4.4919280000,-0.4787790000,0.0026127700,0.8779315000,-0.4579552000,0.0013971550,0.8889742000,-0.4993361000,0.0038269310,0.8663999000,7.2850840000,7.29079,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.91,389,0.0141349
-0.0087715840,1.1114000000,0.1034814000,-0.0087715840,1.1114000000,0.1034814000,0.0015210860,-0.2564228000,0.9665635000,0.0015210860,-0.2564228000,0.9665635000,-2.4017880000,1.1248830000,4.4920310000,-0.4787367000,0.0026974800,0.8779544000,-0.4579122000,0.0014850120,0.8889962000,-0.4992945000,0.0039084260,0.8664235000,0.0000000000,7.29079,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.92,390,0.0148951
-0.0087901540,1.1113880000,0.1034340000,-0.0087901540,1.1113880000,0.1034340000,0.0017471140,-0.2565669000,0.9665249000,0.0017471140,-0.2565669000,0.9665249000,-2.4017880000,1.1248830000,4.4920310000,-0.4787367000,0.0026974800,0.8779544000,-0.4579122000,0.0014850120,0.8889962000,-0.4992945000,0.0039084260,0.8664235000,0.0000000000,7.29079,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.94,391,0.0125297
-0.0088070560,1.1113860000,0.1034121000,-0.0088070560,1.1113860000,0.1034121000,0.0017030140,-0.2566049000,0.9665149000,0.0017030140,-0.2566049000,0.9665149000,-2.4016500000,1.1173600000,4.4920860000,-0.4787051000,0.0011946900,0.8779749000,-0.4578816000,-0.0000247099,0.8890132000,-0.4992622000,0.0024134370,0.8664476000,6.6984340000,5.127769,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:41.95,392,0.0146774
-0.0088070560,1.1113860000,0.1034121000,-0.0088070560,1.1113860000,0.1034121000,0.0017030140,-0.2566049000,0.9665149000,0.0017030140,-0.2566049000,0.9665149000,-2.4461430000,1.0606060000,4.4672460000,-0.4876015000,-0.0101586900,0.8730072000,-0.4670065000,-0.0115282300,0.8841788000,-0.5079279000,-0.0087835340,0.8613548000,59.5487600000,10.89825,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.97,393,0.0136419
-0.0088263150,1.1114280000,0.1034413000,-0.0088263150,1.1114280000,0.1034413000,0.0011800610,-0.2557058000,0.9667539000,0.0011800610,-0.2557058000,0.9667539000,-2.4461430000,1.0606060000,4.4672460000,-0.4876015000,-0.0101586900,0.8730072000,-0.4670065000,-0.0115282300,0.8841788000,-0.5079279000,-0.0087835340,0.8613548000,0.0000000000,10.89825,0.0000000000,0.0000000000,MOVING,2025_35_23|03:35:41.98,394,0.0140626
-0.0088430460,1.1114220000,0.1034802000,-0.0088430460,1.1114220000,0.1034802000,0.0009924923,-0.2553012000,0.9668611000,0.0009924923,-0.2553012000,0.9668611000,-2.4477890000,1.0627370000,4.4663900000,-0.4879269000,-0.0097408660,0.8728302000,-0.4673361000,-0.0111066500,0.8840100000,-0.5082489000,-0.0083696990,0.8611696000,1.9894230000,8.496198,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.00,395,0.0144693
-0.0088644520,1.1114060000,0.1035014000,-0.0088644520,1.1114060000,0.1035014000,0.0009585200,-0.2554617000,0.9668187000,0.0009585200,-0.2554617000,0.9668187000,-2.4495750000,1.0648290000,4.4654630000,-0.4882809000,-0.0093213240,0.8726367000,-0.4676971000,-0.0106757300,0.8838243000,-0.5085958000,-0.0079617950,0.8609686000,2.3680500000,7.788975,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.01,396,0.0139564
-0.0088644520,1.1114060000,0.1035014000,-0.0088644520,1.1114060000,0.1035014000,0.0009585200,-0.2554617000,0.9668187000,0.0009585200,-0.2554617000,0.9668187000,-2.4511270000,1.0659780000,4.4646400000,-0.4885870000,-0.0090880860,0.8724679000,-0.4680071000,-0.0104344000,0.8836631000,-0.5088978000,-0.0077367870,0.8607922000,2.0045610000,7.989431,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.02,397,0.0129839
-0.0088385750,1.1112390000,0.1035298000,-0.0088385750,1.1112390000,0.1035298000,0.0011284240,-0.2559130000,0.9666992000,0.0011284240,-0.2559130000,0.9666992000,-2.4511270000,1.0659780000,4.4646400000,-0.4885870000,-0.0090880860,0.8724679000,-0.4680071000,-0.0104344000,0.8836631000,-0.5088978000,-0.0077367870,0.8607922000,0.0000000000,7.989431,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.04,398,0.0138239
-0.0087522040,1.1111400000,0.1035229000,-0.0087522040,1.1111400000,0.1035229000,0.0020156020,-0.2563697000,0.9665767000,0.0020156020,-0.2563697000,0.9665767000,-2.4407090000,1.0816720000,4.4706040000,-0.4865083000,-0.0059150570,0.8736559000,-0.4658777000,-0.0072331960,0.8848196000,-0.5068703000,-0.0045936860,0.8620101000,16.4412300000,8.905046,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.05,399,0.0151595
-0.0087522040,1.1111400000,0.1035229000,-0.0087522040,1.1111400000,0.1035229000,0.0020156020,-0.2563697000,0.9665767000,0.0020156020,-0.2563697000,0.9665767000,-2.4395340000,1.0816290000,4.4712030000,-0.4862906000,-0.0059038000,0.8737772000,-0.4656578000,-0.0072322340,0.8849353000,-0.5066551000,-0.0045721080,0.8621367000,0.0000000000,8.905046,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.06,400,0.0130021
-0.0086367540,1.1110850000,0.1035076000,-0.0086367540,1.1110850000,0.1035076000,0.0024754980,-0.2570781000,0.9663875000,0.0024754980,-0.2570781000,0.9663875000,-2.4395340000,1.0816290000,4.4712030000,-0.4862906000,-0.0059038000,0.8737772000,-0.4656578000,-0.0072322340,0.8849353000,-0.5066551000,-0.0045721080,0.8621367000,0.0000000000,8.905046,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.08,401,0.0136188
-0.0086187150,1.1111230000,0.1035230000,-0.0086187150,1.1111230000,0.1035230000,0.0020231190,-0.2572281000,0.9663486000,0.0020231190,-0.2572281000,0.9663486000,-2.4337920000,1.0809710000,4.4743110000,-0.4851649000,-0.0060244970,0.8744019000,-0.4645205000,-0.0073683820,0.8855317000,-0.5055414000,-0.0046773000,0.8627897000,5.4350420000,8.778707,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.09,402,0.0154005
-0.0086187150,1.1111230000,0.1035230000,-0.0086187150,1.1111230000,0.1035230000,0.0020231190,-0.2572281000,0.9663486000,0.0020231190,-0.2572281000,0.9663486000,-2.4450700000,1.0663900000,4.4679180000,-0.4874244000,-0.0089490720,0.8731194000,-0.4668389000,-0.0103302800,0.8842821000,-0.5077417000,-0.0075629540,0.8614761000,14.4758800000,4.271419,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.11,403,0.0123506
-0.0087215340,1.1112030000,0.1035657000,-0.0087215340,1.1112030000,0.1035657000,0.0012198880,-0.2575109000,0.9662746000,0.0012198880,-0.2575109000,0.9662746000,-2.4450700000,1.0663900000,4.4679180000,-0.4874244000,-0.0089490720,0.8731194000,-0.4668389000,-0.0103302800,0.8842821000,-0.5077417000,-0.0075629540,0.8614761000,0.0000000000,4.271419,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.12,404,0.0135174
-0.0087573120,1.1112500000,0.1035756000,-0.0087573120,1.1112500000,0.1035756000,0.0004924345,-0.2571896000,0.9663609000,0.0004924345,-0.2571896000,0.9663609000,-2.4554930000,1.0548980000,4.4620520000,-0.4894889000,-0.0112641500,0.8719368000,-0.4689449000,-0.0126861900,0.8831363000,-0.5097639000,-0.0098359630,0.8602581000,14.0371400000,5.47619,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.13,405,0.0151007
-0.0087573120,1.1112500000,0.1035756000,-0.0087573120,1.1112500000,0.1035756000,0.0004924345,-0.2571896000,0.9663609000,0.0004924345,-0.2571896000,0.9663609000,-2.4561690000,1.0548500000,4.4617010000,-0.4896169000,-0.0112829900,0.8718647000,-0.4690746000,-0.0127080400,0.8830671000,-0.5098901000,-0.0098517570,0.8601831000,0.0000000000,5.239385,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.15,406,0.0138461
-0.0087731930,1.1113110000,0.1035829000,-0.0087731930,1.1113110000,0.1035829000,0.0002179611,-0.2563319000,0.9665888000,0.0002179611,-0.2563319000,0.9665888000,-2.4561690000,1.0548500000,4.4617010000,-0.4896169000,-0.0112829900,0.8718647000,-0.4690746000,-0.0127080400,0.8830671000,-0.5098901000,-0.0098517570,0.8601831000,0.0000000000,5.038929,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.16,407,0.013314
-0.0087591710,1.1113080000,0.1035770000,-0.0087591710,1.1113080000,0.1035770000,0.0001244927,-0.2563334000,0.9665884000,0.0001244927,-0.2563334000,0.9665884000,-2.4782230000,1.0534630000,4.4492470000,-0.4940252000,-0.0115729300,0.8693706000,-0.4735849000,-0.0129878600,0.8806524000,-0.5141951000,-0.0101517100,0.8576131000,21.8371800000,7.222647,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.18,408,0.0142049
-0.0087477670,1.1113000000,0.1035726000,-0.0087477670,1.1113000000,0.1035726000,0.0002207425,-0.2562125000,0.9666204000,0.0002207425,-0.2562125000,0.9666204000,-2.4781450000,1.0551470000,4.4493000000,-0.4940123000,-0.0112352100,0.8693823000,-0.4735718000,-0.0126435800,0.8806645000,-0.5141826000,-0.0098207110,0.8576245000,1.3926420000,5.717788,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.19,409,0.0137587
-0.0087477670,1.1113000000,0.1035726000,-0.0087477670,1.1113000000,0.1035726000,0.0002207425,-0.2562125000,0.9666204000,0.0002207425,-0.2562125000,0.9666204000,-2.4780510000,1.0588740000,4.4493890000,-0.4939957000,-0.0104880600,0.8694011000,-0.4735540000,-0.0118867500,0.8806846000,-0.5141671000,-0.0090836550,0.8576419000,3.2150320000,6.039291,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.20,410,0.013799
-0.0086947420,1.1112400000,0.1035725000,-0.0086947420,1.1112400000,0.1035725000,0.0009875838,-0.2559502000,0.9666895000,0.0009875838,-0.2559502000,0.9666895000,-2.4780510000,1.0588740000,4.4493890000,-0.4939957000,-0.0104880600,0.8694011000,-0.4735540000,-0.0118867500,0.8806846000,-0.5141671000,-0.0090836550,0.8576419000,0.0000000000,6.039291,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.22,411,0.0138358
-0.0086821650,1.1112140000,0.1035607000,-0.0086821650,1.1112140000,0.1035607000,0.0013571240,-0.2561405000,0.9666386000,0.0013571240,-0.2561405000,0.9666386000,-2.4756140000,1.0599810000,4.4507560000,-0.4935188000,-0.0102546600,0.8696746000,-0.4730710000,-0.0116499400,0.8809473000,-0.5136967000,-0.0088537630,0.8579262000,2.0220340000,5.69799,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.23,412,0.0150648
-0.0086821650,1.1112140000,0.1035607000,-0.0086821650,1.1112140000,0.1035607000,0.0013571240,-0.2561405000,0.9666386000,0.0013571240,-0.2561405000,0.9666386000,-2.4897370000,1.0556130000,4.4426460000,-0.4963462000,-0.0111233300,0.8680534000,-0.4759779000,-0.0125261000,0.8793681000,-0.5164441000,-0.0097144940,0.8562658000,12.7990100000,5.530303,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.25,413,0.0137556
-0.0086914970,1.1112140000,0.1035716000,-0.0086914970,1.1112140000,0.1035716000,0.0016446490,-0.2563615000,0.9665796000,0.0016446490,-0.2563615000,0.9665796000,-2.4897370000,1.0556130000,4.4426460000,-0.4963462000,-0.0111233300,0.8680534000,-0.4759779000,-0.0125261000,0.8793681000,-0.5164441000,-0.0097144940,0.8562658000,0.0000000000,5.530303,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.26,414,0.013478
-0.0087000950,1.1112280000,0.1035845000,-0.0087000950,1.1112280000,0.1035845000,0.0013191760,-0.2563775000,0.9665759000,0.0013191760,-0.2563775000,0.9665759000,-2.4925830000,1.0585060000,4.4410720000,-0.4969135000,-0.0105445500,0.8677360000,-0.4765683000,-0.0119377200,0.8790564000,-0.5169883000,-0.0091456650,0.8559436000,3.2819900000,4.454788,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.27,415,0.0147927
-0.0087000950,1.1112280000,0.1035845000,-0.0087000950,1.1112280000,0.1035845000,0.0013191760,-0.2563775000,0.9665759000,0.0013191760,-0.2563775000,0.9665759000,-2.4927530000,1.0579590000,4.4409850000,-0.4969456000,-0.0106567300,0.8677162000,-0.4766007000,-0.0120491900,0.8790373000,-0.5170202000,-0.0092584760,0.8559231000,0.0000000000,4.454788,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.29,416,0.0136221
-0.0086935190,1.1112000000,0.1035272000,-0.0086935190,1.1112000000,0.1035272000,0.0011054360,-0.2565646000,0.9665264000,0.0011054360,-0.2565646000,0.9665264000,-2.4927530000,1.0579590000,4.4409850000,-0.4969456000,-0.0106567300,0.8677162000,-0.4766007000,-0.0120491900,0.8790373000,-0.5170202000,-0.0092584760,0.8559231000,0.0000000000,4.454788,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.30,417,0.0136761
-0.0086565200,1.1112050000,0.1034970000,-0.0086565200,1.1112050000,0.1034970000,0.0010496220,-0.2563976000,0.9665709000,0.0010496220,-0.2563976000,0.9665709000,-2.5036890000,1.0459580000,4.4344830000,-0.4991346000,-0.0130520200,0.8664262000,-0.4788423000,-0.0144765500,0.8777816000,-0.5191560000,-0.0116204400,0.8546005000,14.6088400000,3.731955,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.31,418,0.0131652
-0.0086565200,1.1112050000,0.1034970000,-0.0086565200,1.1112050000,0.1034970000,0.0010496220,-0.2563976000,0.9665709000,0.0010496220,-0.2563976000,0.9665709000,-2.5039580000,1.0465590000,4.4342850000,-0.4991958000,-0.0129326400,0.8663927000,-0.4789045000,-0.0143617500,0.8777495000,-0.5192162000,-0.0114964900,0.8545656000,0.0000000000,3.59269,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.33,419,0.014013
-0.0086456980,1.1111890000,0.1034216000,-0.0086456980,1.1111890000,0.1034216000,0.0008407217,-0.2564059000,0.9665688000,0.0008407217,-0.2564059000,0.9665688000,-2.5039580000,1.0465590000,4.4342850000,-0.4991958000,-0.0129326400,0.8663927000,-0.4789045000,-0.0143617500,0.8777495000,-0.5192162000,-0.0114964900,0.8545656000,0.0000000000,3.271187,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.34,420,0.0134282
-0.0086627390,1.1111790000,0.1034185000,-0.0086627390,1.1111790000,0.1034185000,0.0007108357,-0.2562512000,0.9666100000,0.0007108357,-0.2562512000,0.9666100000,-2.5046910000,1.0416050000,4.4337040000,-0.4993446000,-0.0139206000,0.8662916000,-0.4790571000,-0.0153665000,0.8776492000,-0.5193610000,-0.0124671300,0.8544640000,4.1668210000,3.687869,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.36,421,0.0145141
-0.0086716190,1.1111760000,0.1034536000,-0.0086716190,1.1111760000,0.1034536000,0.0006971867,-0.2560006000,0.9666764000,0.0006971867,-0.2560006000,0.9666764000,-2.4853940000,1.0376300000,4.4447030000,-0.4954814000,-0.0147139200,0.8684939000,-0.4750860000,-0.0161700300,0.8797908000,-0.5156064000,-0.0132497500,0.8567231000,17.8232100000,5.267987,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.37,422,0.0139812
-0.0086716190,1.1111760000,0.1034536000,-0.0086716190,1.1111760000,0.1034536000,0.0006971867,-0.2560006000,0.9666764000,0.0006971867,-0.2560006000,0.9666764000,-2.4855180000,1.0385160000,4.4446880000,-0.4955044000,-0.0145358900,0.8684837000,-0.4751093000,-0.0159883800,0.8797815000,-0.5156292000,-0.0130754500,0.8567120000,0.0000000000,3.988086,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.38,423,0.0137399
-0.0086565870,1.1111490000,0.1035061000,-0.0086565870,1.1111490000,0.1035061000,0.0008821753,-0.2560922000,0.9666520000,0.0008821753,-0.2560922000,0.9666520000,-2.4855180000,1.0385160000,4.4446880000,-0.4955044000,-0.0145358900,0.8684837000,-0.4751093000,-0.0159883800,0.8797815000,-0.5156292000,-0.0130754500,0.8567120000,0.0000000000,3.988086,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.40,424,0.0133652
-0.0086323940,1.1111090000,0.1034706000,-0.0086323940,1.1111090000,0.1034706000,0.0011662850,-0.2562705000,0.9666044000,0.0011662850,-0.2562705000,0.9666044000,-2.4880750000,1.0252550000,4.4430300000,-0.4960189000,-0.0171834800,0.8681417000,-0.4756345000,-0.0186760900,0.8794447000,-0.5161328000,-0.0156815000,0.8563650000,11.6546200000,4.825349,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.41,425,0.01448
-0.0086323940,1.1111090000,0.1034706000,-0.0086323940,1.1111090000,0.1034706000,0.0011662850,-0.2562705000,0.9666044000,0.0011662850,-0.2562705000,0.9666044000,-2.4869830000,1.0253520000,4.4436070000,-0.4958054000,-0.0171560600,0.8682641000,-0.4754183000,-0.0186508600,0.8795621000,-0.5159221000,-0.0156519100,0.8564925000,0.0000000000,4.825349,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.43,426,0.0141753
-0.0086111280,1.1110910000,0.1034454000,-0.0086111280,1.1110910000,0.1034454000,0.0018065280,-0.2564896000,0.9665453000,0.0018065280,-0.2564896000,0.9665453000,-2.4869830000,1.0253520000,4.4436070000,-0.4958054000,-0.0171560600,0.8682641000,-0.4754183000,-0.0186508600,0.8795621000,-0.5159221000,-0.0156519100,0.8564925000,0.0000000000,4.825349,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.44,427,0.013465
-0.0086342280,1.1110920000,0.1034417000,-0.0086342280,1.1110920000,0.1034417000,0.0017974730,-0.2565008000,0.9665424000,0.0017974730,-0.2565008000,0.9665424000,-2.4837820000,1.0235980000,4.4453620000,-0.4951692000,-0.0175033200,0.8686202000,-0.4747738000,-0.0190019100,0.8799027000,-0.5152945000,-0.0159952000,0.8568639000,3.2851580000,3.692981,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.45,428,0.0142576
-0.0086342280,1.1110920000,0.1034417000,-0.0086342280,1.1110920000,0.1034417000,0.0017974730,-0.2565008000,0.9665424000,0.0017974730,-0.2565008000,0.9665424000,-2.4940950000,1.0253750000,4.4395160000,-0.4972274000,-0.0171480600,0.8674508000,-0.4768905000,-0.0186446300,0.8787649000,-0.5172939000,-0.0156421500,0.8556648000,9.5121860000,4.6442,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.47,429,0.0140302
-0.0086760110,1.1111560000,0.1034557000,-0.0086760110,1.1111560000,0.1034557000,0.0018369440,-0.2563001000,0.9665955000,0.0018369440,-0.2563001000,0.9665955000,-2.4940950000,1.0253750000,4.4395160000,-0.4972274000,-0.0171480600,0.8674508000,-0.4768905000,-0.0186446300,0.8787649000,-0.5172939000,-0.0156421500,0.8556648000,0.0000000000,4.6442,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.48,430,0.0139287
-0.0087020960,1.1111680000,0.1034539000,-0.0087020960,1.1111680000,0.1034539000,0.0018378650,-0.2559906000,0.9666775000,0.0018378650,-0.2559906000,0.9666775000,-2.4938320000,1.0254900000,4.4397060000,-0.4971664000,-0.0171378200,0.8674859000,-0.4768288000,-0.0186335000,0.8787987000,-0.5172337000,-0.0156328100,0.8557014000,0.0000000000,4.227518,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.50,431,0.0145084
-0.0087371840,1.1111790000,0.1034451000,-0.0087371840,1.1111790000,0.1034451000,0.0019653240,-0.2560182000,0.9666700000,0.0019653240,-0.2560182000,0.9666700000,-2.4722130000,1.0208600000,4.4519350000,-0.4928369000,-0.0180664100,0.8699341000,-0.4723808000,-0.0195670500,0.8811774000,-0.5130234000,-0.0165559400,0.8582149000,19.9929900000,4.444496,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.51,432,0.014611
-0.0087371840,1.1111790000,0.1034451000,-0.0087371840,1.1111790000,0.1034451000,0.0019653240,-0.2560182000,0.9666700000,0.0019653240,-0.2560182000,0.9666700000,-2.4725080000,1.0213510000,4.4517880000,-0.4928891000,-0.0179704900,0.8699065000,-0.4724331000,-0.0194568400,0.8811517000,-0.5130755000,-0.0164743300,0.8581854000,0.0000000000,4.444496,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.52,433,0.0132099
